time,open,high,low,close,tick_volume,spread,real_volume
1786991400,4406.21,4406.87,4398.13,4401.44,7269.0,,
1786992300,4401.44,4407.61,4400.21,4406.71,4098.0,,
1786993200,4406.71,4408.64,4400.31,4408.59,5559.0,,
1786994100,4408.59,4417.53,4408.58,4414.54,6366.0,,
1786995000,4414.54,4420.49,4414.2,4419.4,4404.0,,
1786995900,4419.37,4421.03,4416.6,4419.86,7116.0,,
1786996800,4419.85,4421.4,4416.65,4417.79,2288.0,,
1786997700,4417.82,4418.13,4414.95,4415.17,1108.0,,
1786998600,4415.17,4415.86,4414.58,4415.39,1129.0,,
1786999500,4415.39,4416.6,4414.95,4416.54,821.0,,
1787004000,4418.66,4419.5,4415.02,4416.75,2083.0,,
1787004900,4416.75,4417.34,4411.97,4412.5,1580.0,,
1787005800,4412.49,4415.7,4411.69,4414.62,1436.0,,
1787006700,4414.62,4416.32,4410.56,4411.83,1076.0,,
1787007600,4411.99,4414.97,4409.82,4414.82,1344.0,,
1787008500,4414.82,4421.95,4414.82,4420.34,1705.0,,
1787009400,4420.34,4422.83,4420.03,4422.68,2171.0,,
1787010300,4422.66,4426.08,4421.62,4425.97,2718.0,,
1787011200,4425.97,4430.05,4419.04,4421.8,4873.0,,
1787012100,4421.8,4431.63,4420.96,4431.11,5997.0,,
1787013000,4431.12,4433.53,4428.34,4429.6,4753.0,,
1787013900,4429.6,4435.04,4428.59,4434.64,4441.0,,
1787014800,4434.54,4436.26,4428.65,4429.3,10765.0,,
1787015700,4429.3,4430.85,4420.11,4424.96,7836.0,,
1787016600,4424.96,4426.21,4411.82,4411.9,4934.0,,
1787017500,4411.9,4412.25,4404.27,4408.12,8074.0,,
1787018400,4408.02,4408.45,4398.48,4401.08,5629.0,,
1787019300,4401.08,4405.53,4400.34,4402.41,4016.0,,
1787020200,4402.41,4402.85,4394.22,4395.14,5692.0,,
1787021100,4395.15,4400.52,4394.29,4399.99,4354.0,,
1787022000,4399.99,4404.17,4398.95,4401.67,4740.0,,
1787022900,4401.67,4402.25,4394.38,4397.25,5172.0,,
1787023800,4397.25,4397.29,4394.59,4394.87,3985.0,,
1787024700,4394.87,4395.14,4390.68,4391.94,3742.0,,
1787025600,4391.94,4392.83,4389.9,4392.35,3913.0,,
1787026500,4392.35,4393.7,4390.76,4392.47,3345.0,,
1787027400,4392.47,4394.4,4388.98,4393.56,4179.0,,
1787028300,4393.56,4395.51,4392.23,4393.64,2959.0,,
1787029200,4393.63,4394.25,4390.97,4391.34,3531.0,,
1787030100,4391.34,4396.12,4391.24,4391.44,2926.0,,
1787031000,4391.44,4394.34,4386.1,4393.74,6778.0,,
1787031900,4393.74,4397.66,4393.09,4394.41,4115.0,,
1787032800,4394.41,4395.43,4387.68,4395.39,5362.0,,
1787033700,4395.38,4399.9,4393.66,4399.51,3948.0,,
1787034600,4399.51,4400.22,4395.21,4397.21,3102.0,,
1787035500,4397.21,4399.41,4397.21,4398.93,2502.0,,
1787036400,4398.93,4400.97,4396.84,4397.62,3646.0,,
